Latitude,Longitude,Name,State,Country
15.5,78.25,Panyam,Andhra Pradesh,IN
15.5,79.25,Hanumanthuni Padu,Andhra Pradesh,IN
15.5,78.75,Bandi Atmakur,Andhra Pradesh,IN
15.5,79.0,Cumbum,Andhra Pradesh,IN
15.5,79.75,Marripudi,Andhra Pradesh,IN
15.5,80.0,Santhanuthala Padu,Andhra Pradesh,IN
15.75,78.25,Midthur,Andhra Pradesh,IN
15.75,77.75,Guduru,Andhra Pradesh,IN
15.75,76.75,Sindhanuru taluku,Karnataka,IN
15.75,74.5,Belagavi,Karnataka,IN
15.75,74.0,Dodamarg,Maharashtra,IN
15.75,78.5,Pamulapadu,Andhra Pradesh,IN
15.75,75.0,Savadatti taluku,Karnataka,IN
15.75,74.75,Bailahongala taluku,Karnataka,IN
15.75,79.0,Dornala,Andhra Pradesh,IN
15.75,77.25,Adoni,Andhra Pradesh,IN
15.75,75.75,Rona taluku,Karnataka,IN
15.75,78.75,Velgode,Andhra Pradesh,IN
15.75,78.0,Kallur,Andhra Pradesh,IN
15.75,76.0,Gajendragad taluku,Karnataka,IN
15.75,73.75,Sawantwadi,Maharashtra,IN
15.75,77.0,Siruguppa taluku,Karnataka,IN
15.75,76.25,Kushtagi taluk,Karnataka,IN
15.75,76.5,Sindhanuru taluku,Karnataka,IN
15.75,77.5,Yemmiganur,Andhra Pradesh,IN
15.75,74.25,Chandgad,Maharashtra,IN
15.75,75.25,Savadatti taluku,Karnataka,IN
15.75,75.5,Naragunda taluk,Karnataka,IN
15.75,79.25,Markapur,Andhra Pradesh,IN
15.75,79.5,Donakonda,Andhra Pradesh,IN
15.75,79.75,Darsi,Andhra Pradesh,IN
15.75,80.0,Addanki,Andhra Pradesh,IN
15.75,80.25,Chinaganjam,Andhra Pradesh,IN
15.75,73.5,India,,IN
16.0,73.5,Kudal,Maharashtra,IN
16.0,73.75,Kudal,Maharashtra,IN
16.0,74.75,Gokak taluku,Karnataka,IN
16.0,74.5,Belagavi,Karnataka,IN
16.0,74.25,Chandgad,Maharashtra,IN
16.0,74.0,Sawantwadi,Maharashtra,IN
16.0,75.0,Yaragatti taluku,Karnataka,IN
16.0,75.5,Badami taluku,Karnataka,IN
16.0,75.25,Ramadurga taluku,Karnataka,IN
15.75,80.75,India,,IN
16.0,75.75,Guledgudda taluku,Karnataka,IN
16.0,76.25,Ilkal taluka,Karnataka,IN
16.0,76.5,Maski taluku,Karnataka,IN
16.0,76.0,Kushtagi taluk,Karnataka,IN
16.0,76.75,Maski taluku,Karnataka,IN
16.0,77.0,Manvi taluku,Karnataka,IN
16.0,77.25,Manvi taluku,Karnataka,IN
16.0,77.75,Aiza mandal,Telangana,IN
16.0,77.5,Rayachuru taluku,Karnataka,IN
16.0,78.0,Manopad mandal,Telangana,IN
16.0,78.25,Chinnambavi mandal,Telangana,IN
16.0,78.5,Kothapalle,Andhra Pradesh,IN
16.0,79.0,Dornala,Andhra Pradesh,IN
16.0,79.25,Yerragondapalem,Andhra Pradesh,IN
16.0,78.75,Atmakur,Andhra Pradesh,IN
16.0,79.5,Tripuranthakam,Andhra Pradesh,IN
16.0,80.0,Ballikurava,Andhra Pradesh,IN
16.25,73.75,Kankavli,Maharashtra,IN
16.25,74.5,Hukkeri taluk,Karnataka,IN
16.25,74.75,Gokak taluku,Karnataka,IN
16.0,79.75,Nuzendla,Andhra Pradesh,IN
16.0,80.25,Parchuru RV,Andhra Pradesh,IN
16.25,76.25,Muddebihala taluku,Karnataka,IN
16.25,76.75,Devadurga taluk,Karnataka,IN
16.25,75.5,Bilagi,Karnataka,IN
16.25,75.25,Mudhola taluku,Karnataka,IN
16.0,80.5,Ponnur,Andhra Pradesh,IN
16.0,81.0,Koduru,Andhra Pradesh,IN
16.25,76.0,Bagalakote taluk,Karnataka,IN
16.25,73.5,Malwan,Maharashtra,IN
16.25,76.5,Lingasuguru taluku,Karnataka,IN
16.25,77.0,Devadurga taluk,Karnataka,IN
16.25,75.75,Bagalkote,Karnataka,IN
16.0,80.75,Nagaram,Andhra Pradesh,IN
16.25,75.0,Mudalagi taluku,Karnataka,IN
16.25,73.25,India,,IN
16.25,74.25,Ajra,Maharashtra,IN
16.25,74.0,Radhanagari,Maharashtra,IN
16.25,77.25,Raichur,Karnataka,IN
16.5,73.5,Devgad,Maharashtra,IN
16.25,77.5,Kaloor_Thimmandoddi mandal,Telangana,IN
16.25,77.75,Gadwal mandal,Telangana,IN
16.25,78.0,Pebbair mandal,Telangana,IN
16.25,78.75,Amrabad mandal,Telangana,IN
16.25,79.0,Amrabad mandal,Telangana,IN
16.25,78.25,Kodair mandal,Telangana,IN
16.25,78.5,Lingal mandal,Telangana,IN
16.25,79.25,Veldurthi,Andhra Pradesh,IN
16.5,74.5,Chikodi taluk,Karnataka,IN
16.25,79.75,Bollapalle,Andhra Pradesh,IN
16.25,79.5,Pullalacheruvu,Andhra Pradesh,IN
16.25,80.0,Narasaraopet,Andhra Pradesh,IN
16.25,81.0,Movva,Andhra Pradesh,IN
16.25,80.5,Chebrolu,Andhra Pradesh,IN
16.25,80.75,Kollipara,Andhra Pradesh,IN
16.5,75.5,Vijayapura taluk,Karnataka,IN
16.5,77.5,Makthal mandal,Telangana,IN
16.5,76.5,Hunasagi taluka,Karnataka,IN
16.5,80.5,Amaravati,Andhra Pradesh,IN
16.5,79.5,Macherla,Andhra Pradesh,IN
16.5,81.5,Bhimavaram,Andhra Pradesh,IN
16.5,73.75,Vaibhavwadi,Maharashtra,IN
16.5,74.0,Radhanagari,Maharashtra,IN
16.5,73.25,India,,IN
16.5,74.25,Kagal,Maharashtra,IN
16.5,74.75,Raybag taluk,Karnataka,IN
16.5,75.0,Rabakavi Banahatti taluku,Karnataka,IN
16.5,75.25,Jamakhandi taluku,Karnataka,IN
16.5,75.75,Kolahara Taluku,Karnataka,IN
16.5,81.75,Yelamanchili,Andhra Pradesh,IN
16.5,79.0,Chandampet mandal,Telangana,IN
16.5,77.25,Yadagiri taluku,Karnataka,IN
16.5,78.0,Ghanpur mandal,Telangana,IN
16.5,82.0,Allavaram,Andhra Pradesh,IN
16.75,73.5,Rajapur,Maharashtra,IN
16.25,80.25,Edlapadu,Andhra Pradesh,IN
16.75,74.25,Kolhapur,Maharashtra,IN
16.75,74.0,Panhala,Maharashtra,IN
16.75,73.75,Rajapur,Maharashtra,IN
16.75,74.75,Miraj,Maharashtra,IN
16.75,74.5,Shirol,Maharashtra,IN
16.75,75.0,Athani taluku,Karnataka,IN
16.75,75.25,Athani taluku,Karnataka,IN
16.75,75.5,Vijayapura taluk,Karnataka,IN
16.75,75.75,Vijayapura,Karnataka,IN
16.75,73.25,India,,IN
16.75,76.0,Basavana Bagevadi Taluku,Karnataka,IN
16.75,76.25,Sindagi taluku,Karnataka,IN
16.75,76.75,Shahapura taluku,Karnataka,IN
16.75,76.5,Yadrami taluku,Karnataka,IN
16.75,77.25,Yadagiri taluku,Karnataka,IN
16.75,77.5,Narayanpet mandal,Telangana,IN
16.75,77.0,Shahapura taluku,Karnataka,IN
16.75,78.25,Midjil mandal,Telangana,IN
16.75,78.0,Mahbubnagar,Telangana,IN
16.75,77.75,Koilkonda mandal,Telangana,IN
16.75,78.5,Veldanda mandal,Telangana,IN
16.75,78.75,Charakonda mandal,Telangana,IN
16.75,79.0,Kondamallapally mandal,Telangana,IN
16.75,79.25,Peddavoora mandal,Telangana,IN
16.75,79.5,Tripuraram mandal,Telangana,IN
16.75,79.75,Palakeedu mandal,Telangana,IN
16.75,80.25,Chandarlapadu,Andhra Pradesh,IN
16.75,80.0,Chinthala palem mandal,Telangana,IN
16.75,80.5,Ibrahimpatnam,Andhra Pradesh,IN
16.75,81.0,Bapulapadu,Andhra Pradesh,IN
16.75,80.75,Agiripalle,Andhra Pradesh,IN
16.75,81.25,Bhimadole,Andhra Pradesh,IN
16.75,81.5,Pentapadu,Andhra Pradesh,IN
16.75,81.75,Peravali,Andhra Pradesh,IN
16.75,82.0,K. Gangavaram,Andhra Pradesh,IN
17.0,73.5,Ratnagiri,Maharashtra,IN
17.0,73.75,Sangameshwar,Maharashtra,IN
16.75,82.25,Thallarevu,Andhra Pradesh,IN
17.0,74.25,Walwa,Maharashtra,IN
17.0,74.0,Shirala,Maharashtra,IN
17.0,74.5,Palus,Maharashtra,IN
17.0,74.75,Kavathemahankal,Maharashtra,IN
17.0,75.0,Kavathemahankal,Maharashtra,IN
17.0,75.25,Jat,Maharashtra,IN
17.0,75.5,Jat,Maharashtra,IN
17.0,73.25,India,,IN
17.0,76.0,Indi taluku,Karnataka,IN
17.0,75.75,Vijayapura taluk,Karnataka,IN
17.0,76.25,Sindagi taluku,Karnataka,IN
17.0,76.75,Jevargi taluku,Karnataka,IN
17.0,76.5,Jevargi taluku,Karnataka,IN
17.0,77.0,Chitapura taluku,Karnataka,IN
17.0,77.5,Doulthabad mandal,Telangana,IN
17.0,77.25,Sedam taluku,Karnataka,IN
17.0,78.0,Chowdergudem mandal,Telangana,IN
17.0,77.75,Kosgi mandal,Telangana,IN
17.0,78.25,Keshampeta mandal,Telangana,IN
17.0,78.75,Yacharam mandal,Telangana,IN
17.0,78.5,Kadthal mandal,Telangana,IN
17.0,79.0,Chandur mandal,Telangana,IN
17.0,79.25,Kanagal mandal,Telangana,IN
17.0,79.75,Penpahad mandal,Telangana,IN
17.0,80.5,Gampalagudem,Andhra Pradesh,IN
17.0,80.75,Vissannapeta,Andhra Pradesh,IN
17.0,79.5,Madugulapally mandal,Telangana,IN
17.0,80.0,Kodad mandal,Telangana,IN
17.0,80.25,Vatsavai,Andhra Pradesh,IN
17.0,81.0,Chintalapudi,Andhra Pradesh,IN
17.0,81.25,Kamavarapukota,Andhra Pradesh,IN
16.5,78.5,Uppunuthala mandal,Telangana,IN
17.0,81.5,Devarapalle,Andhra Pradesh,IN
17.0,82.25,Kakinada (Rural),Andhra Pradesh,IN
17.0,82.0,Rangampeta,Andhra Pradesh,IN
17.0,81.75,Rajamahendravaram,Andhra Pradesh,IN
17.25,73.25,Ratnagiri,Maharashtra,IN
17.25,74.0,Patan,Maharashtra,IN
17.25,73.75,Shirala,Maharashtra,IN
17.25,73.5,Sangameshwar,Maharashtra,IN
17.25,74.25,Karad,Maharashtra,IN
17.25,74.5,Khanapur,Maharashtra,IN
17.25,74.75,Khanapur,Maharashtra,IN
17.25,75.0,Sangole,Maharashtra,IN
17.25,75.5,Mangalvedhe,Maharashtra,IN
17.25,76.25,Afzalpura taluku,Karnataka,IN
17.25,76.0,Indi taluku,Karnataka,IN
17.25,75.25,Sangole,Maharashtra,IN
17.25,76.5,Afzalpura taluku,Karnataka,IN
17.25,77.0,Chitapura taluku,Karnataka,IN
17.25,75.75,Chadachana taluku,Karnataka,IN
17.25,76.75,Kalaburagi,Karnataka,IN
17.25,77.25,Kalagi taluku,Karnataka,IN
16.5,81.0,Nandivada,Andhra Pradesh,IN
17.25,77.5,Basheerabad mandal,Telangana,IN
16.5,77.75,CC Kunta mandal,Telangana,IN
16.5,76.75,Shorapur,Karnataka,IN
16.5,80.25,Pedakurapadu,Andhra Pradesh,IN
16.5,79.75,Dachepalle,Andhra Pradesh,IN
16.5,78.25,Bijinapalle mandal,Telangana,IN
16.5,76.0,Basavana Bagevadi Taluku,Karnataka,IN
16.5,76.25,Talakoti Taluku,Karnataka,IN
16.5,80.75,Kankipadu,Andhra Pradesh,IN
16.5,77.0,Devadurga taluk,Karnataka,IN
16.5,80.0,Bellamkonda,Andhra Pradesh,IN
16.5,78.75,Uppunuthala mandal,Telangana,IN
16.5,81.25,Kalidindi,Andhra Pradesh,IN
16.5,79.25,Macherla,Andhra Pradesh,IN
17.25,77.75,Dharoor mandal,Telangana,IN
17.25,78.25,Moinabad mandal,Telangana,IN
17.25,78.0,Pudur mandal,Telangana,IN
17.25,78.5,Balapur mandal,Telangana,IN
17.5,73.5,Chiplun,Maharashtra,IN
17.25,79.25,Narketpally mandal,Telangana,IN
17.25,80.5,Thallada mandal,Telangana,IN
17.25,80.0,Kusumanchi mandal,Telangana,IN
17.25,78.75,Ibrahimpatnam mandal,Telangana,IN
17.25,80.25,Konijerla mandal,Telangana,IN
17.25,80.75,Penuballi mandal,Telangana,IN
17.25,79.0,Chityal mandal,Telangana,IN
17.25,79.5,Nakrekal mandal,Telangana,IN
17.25,81.0,Dammapeta mandal,Telangana,IN
17.25,79.75,Atmakur (S) mandal,Telangana,IN
17.5,74.5,Khatav,Maharashtra,IN
17.25,81.25,Jeelugu Milli,Andhra Pradesh,IN
17.5,75.5,Mangalvedhe,Maharashtra,IN
17.5,77.5,Chincholi taluku,Karnataka,IN
17.5,79.5,Kodakandla mandal,Telangana,IN
17.5,78.5,Hyderabad,Telangana,IN
17.5,76.5,Alanda taluku,Karnataka,IN
17.25,81.5,Buttayagudem,Andhra Pradesh,IN
17.5,80.5,Julurupad mandal,Telangana,IN
17.25,82.0,Jaggampeta,Andhra Pradesh,IN
17.25,81.75,Devipatnam,Andhra Pradesh,IN
17.25,82.25,Prathipadu,Andhra Pradesh,IN
17.5,73.25,Guhagar,Maharashtra,IN
17.25,82.5,Thondangi,Andhra Pradesh,IN
17.5,73.75,Patan,Maharashtra,IN
17.5,74.0,Patan,Maharashtra,IN
17.5,74.25,Koregaon,Maharashtra,IN
17.5,81.5,Vararamachandrapuram,Andhra Pradesh,IN
17.5,74.75,Man,Maharashtra,IN
17.5,76.0,Solapur South,Maharashtra,IN
17.5,77.0,Kamalapura Taluku,Karnataka,IN
17.5,75.0,Sangole,Maharashtra,IN
17.5,77.25,Chincholi taluku,Karnataka,IN
17.5,78.0,Kondapur mandal,Telangana,IN
17.5,75.75,Solapur South,Maharashtra,IN
17.5,73.0,India,,IN
17.5,76.25,Akkalkot,Maharashtra,IN
17.5,80.0,Kuravi mandal,Telangana,IN
17.5,78.25,Patancheruvu mandal,Telangana,IN
17.5,78.75,Bibinagar mandal,Telangana,IN
17.5,79.0,Bhongiri mandal,Telangana,IN
17.5,76.75,Alanda taluku,Karnataka,IN
17.5,75.25,Sangole,Maharashtra,IN
17.5,77.75,Marpalle mandal,Telangana,IN
17.5,79.75,Danthalapalle mandal,Telangana,IN
17.5,80.25,Singareni mandal,Telangana,IN
17.5,79.25,Gundala mandal,Telangana,IN
17.5,81.0,Dammapeta mandal,Telangana,IN
17.5,80.75,Mulakalapally mandal,Telangana,IN
17.5,81.25,Velairpadu,Andhra Pradesh,IN
17.5,82.5,Kotananduru,Andhra Pradesh,IN
17.5,81.75,Maredumilli,Andhra Pradesh,IN
17.75,75.25,Pandharpur,Maharashtra,IN
17.75,75.75,Mohol,Maharashtra,IN
17.75,73.25,Dapoli,Maharashtra,IN
17.75,75.0,Malshiras,Maharashtra,IN
17.75,77.0,Basavakalyana taluku,Karnataka,IN
17.75,74.25,Koregaon,Maharashtra,IN
17.75,76.25,Tuljapur,Maharashtra,IN
17.75,76.5,Umarga,Maharashtra,IN
17.75,74.5,Man,Maharashtra,IN
17.5,82.0,Addateegala,Andhra Pradesh,IN
17.75,73.0,India,,IN
17.75,73.5,Khed,Maharashtra,IN
17.75,75.5,Mohol,Maharashtra,IN
17.75,74.0,Satara,Maharashtra,IN
17.75,76.75,Basavakalyana taluku,Karnataka,IN
17.5,82.75,Yelamanchili,Andhra Pradesh,IN
17.5,82.25,Rajavommangi,Andhra Pradesh,IN
17.75,74.75,Man,Maharashtra,IN
17.75,76.0,Solapur South,Maharashtra,IN
17.75,73.75,Jaoli,Maharashtra,IN
17.75,77.5,Bidar taluku,Karnataka,IN
17.75,77.25,Humanabad taluku,Karnataka,IN
17.75,78.0,Pulkal mandal,Telangana,IN
17.75,77.75,Jharasangam mandal,Telangana,IN
17.75,78.25,Narsapur mandal,Telangana,IN
17.75,78.5,Manoharabad mandal,Telangana,IN
17.75,79.0,Bachannapet mandal,Telangana,IN
17.75,78.75,Markook mandal,Telangana,IN
17.75,79.5,Wardhannapet mandal,Telangana,IN
17.75,79.75,Parvathagiri mandal,Telangana,IN
17.75,79.25,Ragunathpally mandal,Telangana,IN
17.75,81.25,Chintur,Andhra Pradesh,IN
17.75,80.75,Aswapuram mandal,Telangana,IN
17.75,80.0,Gudur mandal,Telangana,IN
17.75,80.5,Tekulapalle mandal,Telangana,IN
17.75,80.25,Gangaram mandal,Telangana,IN
17.75,81.0,Dummugudem mandal,Telangana,IN
17.75,81.75,Maredumilli,Andhra Pradesh,IN
17.75,82.25,Koyyuru,Andhra Pradesh,IN
17.75,82.75,Ravikamatham,Andhra Pradesh,IN
17.75,83.0,Anakapalle,Andhra Pradesh,IN
17.75,83.25,Visakhapatnam,Andhra Pradesh,IN
17.75,82.5,Koyyuru,Andhra Pradesh,IN
17.75,81.5,Chintur,Andhra Pradesh,IN
17.75,82.0,Y. Ramavaram,Andhra Pradesh,IN
18.0,73.5,Poladpur,Maharashtra,IN
18.0,73.0,Kulāba,Maharashtra,IN
18.0,73.25,Mandangad,Maharashtra,IN
18.0,73.75,Wai,Maharashtra,IN
18.0,74.0,Wai,Maharashtra,IN
18.0,74.75,Malshiras,Maharashtra,IN
18.0,75.0,Indapur,Maharashtra,IN
18.0,78.5,Chegunta mandal,Telangana,IN
18.0,74.25,Phaltan,Maharashtra,IN
18.0,74.5,Phaltan,Maharashtra,IN
18.0,75.75,Barshi,Maharashtra,IN
18.0,77.75,Narayankhed mandal,Telangana,IN
18.0,79.75,Geesugonda mandal,Telangana,IN
18.0,75.25,Madha,Maharashtra,IN
18.0,79.0,Maddur mandal,Telangana,IN
18.0,77.0,Basavakalyana taluku,Karnataka,IN
18.0,76.75,Nilanga,Maharashtra,IN
18.0,76.5,Lohara,Maharashtra,IN
18.0,80.0,Kothaguda mandal,Telangana,IN
18.0,76.25,Tuljapur,Maharashtra,IN
18.0,78.0,Tekmal mandal,Telangana,IN
18.0,78.75,Thoguta mandal,Telangana,IN
18.0,77.25,Bhalki taluku,Karnataka,IN
18.0,77.5,Bidar,Karnataka,IN
18.0,75.5,Madha,Maharashtra,IN
18.0,78.25,Medak mandal,Telangana,IN
18.0,79.5,Khaazipet mandal,Telangana,IN
18.0,79.25,Velair mandal,Telangana,IN
18.0,80.25,Gangaram mandal,Telangana,IN
18.0,80.5,Allapalli mandal,Telangana,IN
18.0,80.75,Manuguru mandal,Telangana,IN
18.0,81.25,Konta Tahsil,Chhattisgarh,IN
18.0,81.0,Konta Tahsil,Chhattisgarh,IN
18.0,81.5,M.V. 79,Odisha,IN
18.25,74.0,Purandhar,Maharashtra,IN
18.0,83.5,Bhogapuram,Andhra Pradesh,IN
18.25,73.5,Mahad,Maharashtra,IN
18.0,82.25,Paparmetla,Odisha,IN
18.25,72.75,Kulāba,Maharashtra,IN
18.0,81.75,Kalimela,Odisha,IN
18.25,73.0,Kulāba,Maharashtra,IN
18.0,82.75,Paderu,Andhra Pradesh,IN
18.0,82.0,Gudem Kotha Veedhi,Andhra Pradesh,IN
18.25,74.25,Baramati,Maharashtra,IN
18.0,82.5,G.Madugula,Andhra Pradesh,IN
18.0,83.25,Jami,Andhra Pradesh,IN
18.25,74.75,Indapur,Maharashtra,IN
18.25,73.75,Velhe,Maharashtra,IN
18.25,74.5,Baramati,Maharashtra,IN
18.0,83.0,Devarapalle,Andhra Pradesh,IN
18.25,75.0,Karmala,Maharashtra,IN
18.25,73.25,Mangaon,Maharashtra,IN
18.25,75.25,Karmala,Maharashtra,IN
18.25,75.5,Paranda,Maharashtra,IN
18.0,76.0,Tuljapur,Maharashtra,IN
18.25,75.75,Barshi,Maharashtra,IN
18.25,76.5,Ausa,Maharashtra,IN
18.25,76.75,Nilanga,Maharashtra,IN
18.25,76.0,Dharashiv,Maharashtra,IN
18.25,80.25,Tadvai mandal,Telangana,IN
18.25,76.25,Dharashiv,Maharashtra,IN
18.25,78.75,Mustabad mandal,Telangana,IN
18.5,75.5,Bhum,Maharashtra,IN
18.5,73.5,Mulshi,Maharashtra,IN
18.5,74.5,Daund,Maharashtra,IN
18.25,77.0,Deoni,Maharashtra,IN
18.25,81.25,Konta Tahsil,Chhattisgarh,IN
18.25,77.75,Pedda Kodapgal mandal,Telangana,IN
18.25,80.75,Venkatapuram mandal,Telangana,IN
18.25,78.25,Tadwai mandal,Telangana,IN
18.25,77.5,Aurad taluku,Karnataka,IN
18.25,80.0,Venkatapur mandal,Telangana,IN
18.25,79.25,Chigurumamidi mandal,Telangana,IN
18.25,79.0,Bejjanki mandal,Telangana,IN
18.25,78.5,Domakonda mandal,Telangana,IN
18.25,78.0,Yellareddy mandal,Telangana,IN
18.25,77.25,Kamalnagar taluku,Karnataka,IN
18.25,81.0,Bijapur District,Chhattisgarh,IN
18.25,79.75,Regonda mandal,Telangana,IN
18.25,79.5,Ellandakunta mandal,Telangana,IN
18.25,80.5,Mangapet mandal,Telangana,IN
18.25,81.5,Konta Tahsil,Chhattisgarh,IN
18.25,81.75,Kalimela,Odisha,IN
18.25,82.0,Orkel,Odisha,IN
18.25,82.25,Jodamba,Odisha,IN
18.25,82.5,Peda Bayalu,Andhra Pradesh,IN
18.25,82.75,Dumbriguda,Andhra Pradesh,IN
18.5,76.5,Renapur,Maharashtra,IN
18.25,83.0,Ananthagiri,Andhra Pradesh,IN
18.25,83.25,Ananthagiri,Andhra Pradesh,IN
18.25,83.5,Gurla,Andhra Pradesh,IN
18.25,83.75,Laveru,Andhra Pradesh,IN
18.5,72.75,Kulāba,Maharashtra,IN
18.5,76.25,Kalamb,Maharashtra,IN
18.5,74.0,Haveli,Maharashtra,IN
18.5,73.25,Sudhagad,Maharashtra,IN
18.5,75.0,Karjat,Maharashtra,IN
18.5,76.0,Kalamb,Maharashtra,IN
18.5,74.25,Daund,Maharashtra,IN
18.5,73.0,Alibag,Maharashtra,IN
18.5,75.75,Washi,Maharashtra,IN
18.5,73.75,Mulshi,Maharashtra,IN
18.5,75.25,Karmala,Maharashtra,IN
18.5,74.75,Shrigonda,Maharashtra,IN
18.5,77.5,Deglur,Maharashtra,IN
18.5,78.5,Sirikonda mandal,Telangana,IN
18.5,80.5,Wazeed mandal,Telangana,IN
18.5,79.5,Srirampur mandal,Telangana,IN
18.5,82.5,Munchingi Puttu,Andhra Pradesh,IN
18.5,83.5,Therlam,Andhra Pradesh,IN
18.5,81.5,Sukma Tahsil,Chhattisgarh,IN
18.5,76.75,Chakur,Maharashtra,IN
18.5,77.0,Chakur,Maharashtra,IN
18.5,77.25,Mukhed,Maharashtra,IN
18.5,77.75,Madnur mandal,Telangana,IN
18.5,78.75,Konaraopet mandal,Telangana,IN
18.5,79.25,Sultanabad mandal,Telangana,IN
18.5,78.0,Varni mandal,Telangana,IN
18.5,79.75,Malharrao mandal,Telangana,IN
18.5,78.25,Indalwai mandal,Telangana,IN
18.5,79.0,Gangadhara mandal,Telangana,IN
18.5,80.75,Bijapur District,Chhattisgarh,IN
18.5,80.25,Kannaigudem mandal,Telangana,IN
18.5,80.0,Mutharam_Mahadevpur mandal,Telangana,IN
18.5,81.0,Bijapur District,Chhattisgarh,IN
18.5,81.75,Chhindgarh Tahsil,Chhattisgarh,IN
18.5,83.0,Pottangi,Odisha,IN
18.5,81.25,Konta Tahsil,Chhattisgarh,IN
18.5,82.25,Mudulipada,Odisha,IN
18.5,82.0,Malkangiri,Odisha,IN
18.5,82.75,Nandapur,Odisha,IN
18.5,83.25,Ramabhadrapuram,Andhra Pradesh,IN
18.5,83.75,Regidi Amadalavalasa,Andhra Pradesh,IN
18.75,73.25,Khalapur,Maharashtra,IN
18.5,84.0,Jalumuru,Andhra Pradesh,IN
18.75,72.75,Kulāba,Maharashtra,IN
18.75,73.0,Pen,Maharashtra,IN
18.75,73.5,Mawal,Maharashtra,IN
18.75,73.75,Mawal,Maharashtra,IN
18.75,74.0,Khed,Maharashtra,IN
18.75,74.25,Shirur,Maharashtra,IN
18.75,74.5,Shrigonda,Maharashtra,IN
18.75,74.75,Shrigonda,Maharashtra,IN
18.75,75.25,Ashti,Maharashtra,IN
18.75,75.5,Patoda,Maharashtra,IN
18.75,78.0,Renjal mandal,Telangana,IN
18.75,79.25,Dharmaram mandal,Telangana,IN
18.75,79.0,Mallial mandal,Telangana,IN
18.75,78.5,Kammarpally mandal,Telangana,IN
18.75,78.25,Armoor mandal,Telangana,IN
18.75,78.75,Kathlapur mandal,Telangana,IN
18.75,79.5,Ramagundam,Telangana,IN
18.75,79.75,Chennur mandal,Telangana,IN
18.75,80.25,Sironcha,Maharashtra,IN
18.75,80.0,Mahadevpur mandal,Telangana,IN
18.75,80.5,Bijapur District,Chhattisgarh,IN
18.75,81.75,Katekalyan Tahsil,Chhattisgarh,IN
18.75,82.5,Boipariguda,Odisha,IN
18.75,80.75,Bijapur District,Chhattisgarh,IN
18.75,81.0,Bijapur District,Chhattisgarh,IN
18.75,81.25,Dantewada Tahsil,Chhattisgarh,IN
18.75,81.5,Katekalyan Tahsil,Chhattisgarh,IN
18.75,82.25,Boipariguda,Odisha,IN
18.75,83.75,Seethampeta,Andhra Pradesh,IN
18.75,84.0,Pathapatnam,Andhra Pradesh,IN
18.75,84.25,Meliaputti,Andhra Pradesh,IN
18.75,82.0,Darbha Tahsil,Chhattisgarh,IN
18.75,82.75,Koraput,Odisha,IN
18.75,83.25,Makkuva,Andhra Pradesh,IN
18.75,83.5,Garugubilli,Andhra Pradesh,IN
18.75,83.0,Pottangi,Odisha,IN
19.0,73.5,Karjat,Maharashtra,IN
19.0,73.0,Thane,Maharashtra,IN
19.0,73.75,Khed,Maharashtra,IN
19.0,74.0,Ambegaon,Maharashtra,IN
19.0,73.25,Panvel,Maharashtra,IN
18.75,75.0,Karjat,Maharashtra,IN
18.75,76.25,Kaij,Maharashtra,IN
18.75,76.75,Ahmadpur,Maharashtra,IN
18.75,76.5,Ambejogai,Maharashtra,IN
18.75,77.25,Kandhar,Maharashtra,IN
18.75,77.5,Naigaon (Khairgaon),Maharashtra,IN
18.75,76.0,Kaij,Maharashtra,IN
18.75,75.75,Beed,Maharashtra,IN
18.75,77.0,Ahmadpur,Maharashtra,IN
19.0,74.5,Parner,Maharashtra,IN
19.0,74.75,Ahmednagar,Maharashtra,IN
19.0,75.0,Ashti,Maharashtra,IN
18.75,77.75,Biloli,Maharashtra,IN
19.0,75.25,Ashti,Maharashtra,IN
19.0,72.75,India,,IN
19.0,75.5,Shirur Kasar,Maharashtra,IN
19.0,75.75,Beed,Maharashtra,IN
19.0,76.0,Beed,Maharashtra,IN
19.0,76.25,Majalgaon,Maharashtra,IN
19.0,76.5,Sonpeth,Maharashtra,IN
19.0,76.75,Gangakhed,Maharashtra,IN
19.0,77.0,Palam,Maharashtra,IN
19.0,77.25,Loha,Maharashtra,IN
19.0,77.5,Naigaon (Khairgaon),Maharashtra,IN
19.0,77.75,Dharmabad,Maharashtra,IN
19.0,78.5,Laxmanchanda mandal,Telangana,IN
19.0,78.0,Mudhole mandal,Telangana,IN
19.0,78.25,Nandipet mandal,Telangana,IN
19.0,78.75,Mallapur mandal,Telangana,IN
19.0,79.0,Beerpur mandal,Telangana,IN
19.0,81.75,Tokapal Tahsil,Chhattisgarh,IN
19.0,82.75,Bhairabsingipur,Odisha,IN
19.0,79.75,Kotapalle mandal,Telangana,IN
19.0,81.5,Bastanar Tahsil,Chhattisgarh,IN
19.0,80.0,Sironcha,Maharashtra,IN
19.0,79.25,Kasipet mandal,Telangana,IN
19.0,82.0,Jagdalpur,Chhattisgarh,IN
19.0,80.5,Bijapur District,Chhattisgarh,IN
19.0,79.5,Mandamarri mandal,Telangana,IN
19.0,80.25,Aheri,Maharashtra,IN
19.0,81.25,Gidam Tahsil,Chhattisgarh,IN
19.0,82.5,Boriguma,Odisha,IN
19.0,80.75,Bijapur District,Chhattisgarh,IN
19.0,82.25,Kotpad,Odisha,IN
